name	started_utc	command
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s1	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s2	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s3	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s4	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s5	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s6	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s7	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s8	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s9	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s10	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2means_pd1_bo_armC_mean_const_emp_p8_s11	2026-08-21T03:30:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean constant --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s0	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s1	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s2	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s3	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s4	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s5	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s6	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s7	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s8	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s9	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s10	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p6_s11	2026-08-21T03:47:26Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s0	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s1	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s2	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s3	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s4	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s5	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s6	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s7	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s8	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s9	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s10	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2noise_pd1_bo_armC_emnoise_0.3_p7_s11	2026-08-21T03:47:41Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-likelihood-noise 0.3 --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 7
v2/stage2means_pd1_bo_armC_mean_lin_emp_p0_s0	2026-08-21T03:47:42Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --em-base-mean linear --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
